基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费,基金规模,基金经理url,成立时间,跟踪误差率,当前经理管理天数,当前回报率,经理工作年限,经理管理过的基金数量,经理平均名次,经理平均回报率,跑赢均值比例,排名在前50%比例
161613,融通创业板指数A,RTCYBZSA,股票指数,45.7997,-2.8374,-6.4254,25.3214,27.2088,69.385,72.8512,46.6435,5.9267,,1,2020-08-14,1.2670000000000001,1.6854,1,0.12%,100,1.0,1.20%,0.12%,6.09亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161613.html,2012-04-06,0.10%,1323,29.27,5.531506849315068,9,0.5102508782071824,-2.8366666666666664,0.3333333333333333,0.4444444444444444
59,国联安中证医药100A,GLAZZYY100A,股票指数,50.3512,-4.3365,-1.7809,25.2971,36.8617,65.1768,56.3345,50.3197,19.1823,,1,2020-08-14,1.4339,0.8439,1,0.12%,100,1.0,1.20%,0.12%,25.80亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_000059.html,2013-08-21,0.17%,1425,41.11,10.358904109589039,18,0.5961521050397488,-11.816666666666668,0.3333333333333333,0.2777777777777778
161022,富国创业板指数分级,FGCYBZSFJ,股票指数,46.2072,-2.7875,-6.2973,25.2753,28.0069,68.7772,71.9576,46.0372,-4.6083,,1,2020-08-14,1.1159999999999999,1.6393,1,0.12%,100,1.0,1.20%,0.12%,37.15亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161022.html,2013-09-12,0.11%,276,50.58,9.47945205479452,26,0.7189414137828742,-33.737307692307695,0.2692307692307692,0.19230769230769232
4870,融通创业板指数C,RTCYBZSC,股票指数,45.3071,-2.866,-6.4877,25.2747,26.923000000000002,68.7752,71.7808,45.3071,,,1,2020-08-14,1.254,1.7032,0,0.00%,100,0.0,,,0.41亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004870.html,2017-07-05,0.10%,1144,38.63,5.531506849315068,9,0.5102508782071824,-2.8366666666666664,0.3333333333333333,0.4444444444444444
370023,上投摩根中证消费服务指数,STMGZZXFFWZS,股票指数,31.2463,-1.9162,-2.0035,25.2704,30.5457,43.2943,53.3798,56.4321,43.2943,,1,2020-08-14,2.201,1.4286,1,0.12%,100,1.0,1.20%,0.12%,0.34亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_370023.html,2012-09-25,0.09%,239,33.98,3.5945205479452054,24,0.52091064826111,-7.3024999999999975,0.4583333333333333,0.4583333333333333
161604,融通深证100指数A,RTSZ100ZSA,股票指数,29.2343,-0.5949,-2.5656,25.2624,26.3038,50.1348,65.8787,46.6202,32.9902,,1,2020-08-14,1.671,1.8282,1,0.15%,100,1.0,1.50%,0.15%,55.61亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161604.html,2003-09-30,0.08%,2052,65.46,5.83013698630137,15,0.573046321162815,-11.198666666666668,0.4,0.4666666666666667
8056,南方上证50增强A,NFSZ50ZQA,股票指数,,-0.0479,1.2777,25.215,,,,,,,1,2020-08-14,1.2524,1.6889,1,0.15%,100,1.0,1.50%,0.15%,0.82亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008056.html,2020-04-23,--,121,25.59,4.049315068493152,15,0.5849889049971666,-6.694666666666667,0.26666666666666666,0.26666666666666666
700002,平安深证300指数增强,PASZ300ZSZQ,股票指数,35.3008,-0.3761,-2.8525,25.2101,27.4185,58.3002,70.2857,47.4335,32.6656,,1,2020-08-14,2.384,1.9239,0,0.12%,100,1.0,1.20%,0.12%,0.92亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_700002.html,2011-12-20,0.17%,54,14.5,0.2876712328767123,15,0.4582879784087427,0.12200000000000012,0.7333333333333333,0.7333333333333333
4876,融通深证100指数C,RTSZ100ZSC,股票指数,28.9844,-0.602,-2.5384,25.1705,26.1269,49.5471,64.7127,45.0044,,,1,2020-08-14,1.651,1.8507,0,0.00%,100,0.0,,,0.11亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004876.html,2017-07-05,0.08%,1144,44.85,5.83013698630137,15,0.573046321162815,-11.198666666666668,0.4,0.4666666666666667
6569,国联安中证医药100C,GLAZZYY100C,股票指数,49.9795,-4.3495,-1.814,25.1643,36.5863,64.5871,,,,,1,2020-08-14,1.4668,0.8387,1,0.00%,100,0.0,,,0.14亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006569.html,2018-10-26,0.17%,666,93.76,10.358904109589039,18,0.5961521050397488,-11.816666666666668,0.3333333333333333,0.2777777777777778
161118,易方达中小板指数(LOF),YFDZXBZSLOF,股票指数,34.5589,-0.7271,-3.3224,25.1322,23.9201,57.5848,47.7996,27.0509,3.1053,,1,2020-08-14,1.42,1.3851,1,0.12%,10,1.0,1.20%,0.12%,2.39亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161118.html,2012-09-20,0.10%,121,30.46,3.0986301369863014,44,0.4886032788076713,2.6197727272727254,0.4772727272727273,0.4772727272727273
5965,安信中证500指数增强A,AXZZ500ZSZQA,股票指数,35.9798,-1.425,-2.7621,25.0739,28.9663,54.9146,,,,,1,2020-08-14,1.7778,0.9999,1,0.12%,100,1.0,1.20%,0.12%,0.06亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005965.html,2018-11-29,0.28%,632,79.62,2.808219178082192,10,0.4442418302037599,1.6919999999999995,0.8,0.8
8057,南方上证50增强C,NFSZ50ZQC,股票指数,,-0.0559,1.2466,25.0675,,,,,,,1,2020-08-14,1.2508,1.6828,1,0.00%,100,0.0,,,0.23亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008057.html,2020-04-23,--,121,25.42,4.049315068493152,15,0.5849889049971666,-6.694666666666667,0.26666666666666666,0.26666666666666666
4194,招商中证1000指数增强A,ZSZZ1000ZSZQA,股票指数,41.646,-1.6582,-1.4521,24.9976,35.3552,66.6793,68.7516,40.9183,,,1,2020-08-14,1.3166,1.1447,1,0.12%,100,1.0,1.20%,0.12%,0.31亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004194.html,2017-03-03,0.33%,1268,33.18,10.175342465753424,36,0.5474754916066691,-6.156944444444445,0.4722222222222222,0.4722222222222222
5966,安信中证500指数增强C,AXZZ500ZSZQC,股票指数,35.63800000000001,-1.4292,-2.7967,24.954,28.7068,54.3087,,,,,1,2020-08-14,1.7656,1.0011,1,0.00%,100,0.0,,,0.35亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005966.html,2018-11-29,0.28%,632,78.37,2.808219178082192,10,0.4442418302037599,1.6919999999999995,0.8,0.8
740101,长安沪深300非周期,CAHS300FZQ,股票指数,30.371,-0.7879,-0.853,24.875999999999998,29.4773,46.699,53.401,43.9047,29.0251,,1,2020-08-14,1.511,1.4094,1,0.15%,100,1.0,1.50%,0.15%,0.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_740101.html,2012-06-25,0.10%,606,81.63,5.572602739726029,22,0.4959151315788714,7.628181818181821,0.5909090909090909,0.6363636363636364
4195,招商中证1000指数增强C,ZSZZ1000ZSZQC,股票指数,41.2955,-1.6624,-1.4780000000000002,24.8645,35.089,66.0177,67.3932,39.3463,,,1,2020-08-14,1.3132,1.1477,1,0.00%,100,0.0,,,0.30亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004195.html,2017-03-03,0.33%,1268,32.82,10.175342465753424,36,0.5474754916066691,-6.156944444444445,0.4722222222222222,0.4722222222222222
501089,方正富邦消费红利指数增强(LOF),FZFBXFHLZSZQLOF,股票指数,34.037,-0.9171,-1.8319,24.7974,37.6593,,,,,,1,2020-08-14,1.3397,1.2546,1,0.12%,100,1.0,1.20%,0.12%,0.59亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501089.html,2019-11-29,--,267,39.82,2.1561643835616437,22,0.6005886708788578,-8.336363636363636,0.2727272727272727,0.3181818181818182
5567,创金合信MSCI中国A股A,CJHXMSCIZGAGA,股票指数,22.8672,-0.0368,-1.2591,24.7884,24.2627,38.3964,54.9275,,,,1,2020-08-14,1.3567,1.39,1,0.15%,100,1.0,1.50%,0.15%,0.23亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005567.html,2018-02-07,0.31%,46,3.06,1.0082191780821919,18,0.5428561114069544,-4.455625,0.2222222222222222,0.2777777777777778
162412,华宝中证医疗指数分级,HBZZYLZSFJ,股票指数,62.9312,-3.8955,-3.0563,24.7798,43.861999999999995,88.194,106.1962,122.2281,22.2118,,1,2020-08-14,1.199,0.7563,1,0.12%,100,1.0,1.20%,0.12%,9.62亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_162412.html,2015-05-21,0.16%,109,29.6,7.854794520547945,21,0.5802250492470079,-15.018571428571427,0.42857142857142855,0.42857142857142855
835,华润元大富时中国A50指数,HRYDFSZGA50ZS,股票指数,20.7375,1.7353,0.84,24.7402,24.802,33.1045,61.2924,66.0738,74.4637,,1,2020-08-14,2.521,1.4487,1,0.12%,100,1.0,1.20%,0.12%,1.76亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_000835.html,2014-11-20,--,180,23.24,4.3424657534246585,9,0.8121588498807921,-14.466666666666665,0.1111111111111111,0.1111111111111111
6143,恒生前海中证质量成长A,HSQHZZZLCZA,股票指数,25.6526,-1.4083,3.9286,24.7368,26.1788,46.6723,,,,,1,2020-08-14,1.3862,0.0794,1,0.12%,100,1.0,1.20%,0.12%,0.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006143.html,2019-06-05,0.09%,415,39.29,5.758904109589041,9,0.7373602541403348,-14.746666666666664,0.1111111111111111,0.1111111111111111
6255,中邮中证价值回报量化策略A,ZYZZJZHBLHCLA,股票指数,22.1077,-1.0299,1.402,24.7345,23.9693,34.8974,,,,,1,2020-08-14,1.3742,0.4826,1,0.10%,100,1.0,1.00%,0.10%,0.49亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006255.html,2018-11-29,0.14%,632,39.23,1.7315068493150685,2,0.8545816733067729,-37.41000000000001,0.0,0.0
5568,创金合信MSCI中国A股C,CJHXMSCIZGAGC,股票指数,22.7054,-0.0519,-1.2807,24.7249,24.1281,38.0938,54.2481,,,,1,2020-08-14,1.3489,1.3829,1,0.00%,100,0.0,,,0.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005568.html,2018-02-07,0.31%,46,3.04,1.0082191780821919,18,0.5428561114069544,-4.455625,0.2222222222222222,0.2777777777777778
233010,大摩深证300指数增强,DMSZ300ZSZQ,股票指数,33.9647,-1.3468,-2.519,24.6809,26.7614,52.3774,58.8691,36.2791,12.6304,,1,2020-08-14,2.051,1.7361,1,0.12%,100,1.0,1.20%,0.12%,0.47亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_233010.html,2011-11-15,0.21%,364,48.27,6.304109589041097,28,0.6365127419213269,-11.365714285714288,0.3928571428571429,0.35714285714285715
1420,南方大数据300A,NFDSJ300A,股票指数,21.6028,1.4148,0.4892,24.6761,25.0386,34.9975,42.1651,24.3495,37.4788,,1,2020-08-14,1.3763,1.617,1,0.12%,100,1.0,1.20%,0.12%,3.10亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001420.html,2015-06-24,0.11%,421,34.9,1.7890410958904108,18,0.7167046688279799,-14.415,0.1111111111111111,0.1111111111111111
42,中证财通可持续发展100指数A,ZZCTKCXFZ100ZSA,股票指数,18.4955,0.1788,2.8107,24.6719,22.8146,27.8896,43.4017,38.101,22.6289,,1,2020-08-14,1.6241,1.2153,1,0.12%,100,1.0,1.20%,0.12%,1.70亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_000042.html,2013-03-22,0.19%,393,24.64,4.339726027397258,4,0.8353055683926558,-43.4875,0.0,0.25
162509,国联安双禧中证100指数,GLASXZZ100ZS,股票指数,19.7428,1.5576,1.3997,24.6654,24.0723,32.7902,52.8466,48.5446,48.5963,,1,2020-08-14,1.304,1.4786,1,0.12%,1000,1.0,1.20%,0.12%,1.97亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_162509.html,2010-04-16,0.16%,3522,89.48,10.358904109589039,18,0.5961521050397488,-11.816666666666668,0.3333333333333333,0.2777777777777778
161035,富国中证医药主题指数增强,FGZZYYZTZSZQ,股票指数,62.9421,-5.0141,-5.9833,24.6617,45.7225,85.9633,102.0937,122.0153,,,1,2020-08-14,2.0269999999999997,0.6455,1,0.12%,100,1.0,1.20%,0.12%,7.77亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161035.html,2016-11-11,0.40%,225,58.53,5.282191780821917,15,0.6047474981563871,-13.090666666666666,0.4,0.4
161039,富国中证1000指数增强,FGZZ1000ZSZQ,股票指数,42.3228,-1.099,-1.42,24.6537,33.8027,65.2001,72.2954,,,,1,2020-08-14,1.7009,1.1658,1,0.12%,100,1.0,1.20%,0.12%,1.44亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161039.html,2018-05-31,0.33%,814,71.73,9.284931506849317,19,0.5763406781582743,-5.433684210526316,0.4736842105263158,0.42105263157894735
160223,国泰创业板指数(LOF),GTCYBZSLOF,股票指数,44.3824,-3.1291,-6.8088,24.6511,26.8288,67.8929,71.4403,47.7857,,,1,2020-08-14,1.2414,1.6042,1,0.12%,100,1.0,1.20%,0.12%,1.29亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160223.html,2016-11-11,0.16%,778,67.79,3.5506849315068494,34,0.47350387187264004,23.573529411764717,0.4411764705882353,0.5294117647058824
6144,恒生前海中证质量成长C,HSQHZZZLCZC,股票指数,25.3497,-1.4144,3.8997,24.6365,25.933000000000003,46.1196,,,,,1,2020-08-14,1.3801,0.0725,1,0.00%,100,0.0,,,0.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006144.html,2019-06-05,0.09%,415,38.71,5.758904109589041,9,0.7373602541403348,-14.746666666666664,0.1111111111111111,0.1111111111111111
6256,中邮中证价值回报量化策略C,ZYZZJZHBLHCLC,股票指数,21.8067,-1.0371,1.3593,24.6096,23.7284,34.3772,,,,,1,2020-08-14,1.3646,0.4786,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006256.html,2018-11-29,0.14%,632,38.25,1.7315068493150685,2,0.8545816733067729,-37.41000000000001,0.0,0.0
161718,招商沪深300高贝塔指数分级,ZSHS300GBTZSFJ,股票指数,18.851,-0.109,-4.458,24.5922,20.4854,44.1135,55.7626,10.2016,-14.4984,,1,2020-08-14,1.1916,1.7766,1,0.10%,100,1.0,1.00%,0.10%,0.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161718.html,2013-08-01,0.13%,11,1.94,3.6082191780821917,19,0.5696566781284104,-10.397894736842103,0.2631578947368421,0.3684210526315789
1426,南方大数据300C,NFDSJ300C,股票指数,21.3016,1.4109,0.4535,24.5553,24.7968,34.4577,41.0248,22.8678,35.049,,1,2020-08-14,1.3513,1.6168,1,0.00%,100,0.0,,,0.49亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001426.html,2015-06-24,0.11%,421,34.29,1.7890410958904108,18,0.7167046688279799,-14.415,0.1111111111111111,0.1111111111111111
160635,鹏华中证医药卫生(LOF),PHZZYYWSLOF,股票指数,46.5337,-5.0461,-2.4035,24.535999999999998,35.7081,60.8968,45.4289,53.3797,,,1,2020-08-14,1.5430000000000001,0.8497,1,0.12%,100,1.0,1.20%,0.12%,0.75亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160635.html,2015-08-17,0.12%,276,40.62,2.558904109589041,13,0.6813446392513167,-9.225384615384616,0.07692307692307693,0.2307692307692308
501043,汇添富沪深300指数A,HTFHS300ZSA,股票指数,20.8041,0.2947,0.4873,24.506,23.1988,34.8826,51.0655,,,,1,2020-08-14,1.3611,1.4989,1,0.08%,100,1.0,0.80%,0.08%,1.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501043.html,2017-09-06,0.11%,235,21.64,0.7178082191780822,8,0.6581185660344303,-8.924999999999997,0.0,0.25
161607,融通巨潮100指数A(LOF),RTJC100ZSALOF,股票指数,20.3331,0.7337,0.5861,24.4787,22.9185,30.7909,55.165,48.413999999999994,48.413999999999994,,1,2020-08-14,1.3730000000000002,1.7037,1,0.15%,100,1.0,1.50%,0.15%,8.46亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161607.html,2005-05-12,0.19%,1323,67.21,5.531506849315068,9,0.5102508782071824,-2.8366666666666664,0.3333333333333333,0.4444444444444444
7538,永赢沪深300A,YYHS300A,股票指数,22.1027,0.2921,1.0108,24.4632,24.1402,37.0204,,,,,1,2020-08-14,1.3391,1.4469999999999998,1,0.10%,100,1.0,1.00%,0.10%,2.94亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007538.html,2019-07-09,0.15%,32,2.16,1.2301369863013698,9,0.36402016328815456,0.9922222222222228,0.5555555555555556,0.5555555555555556
501045,汇添富沪深300指数C,HTFHS300ZSC,股票指数,20.6139,0.2959,0.4743,24.4332,23.0441,34.5742,50.5664,,,,1,2020-08-14,1.3557,1.4973,1,0.00%,100,0.0,,,0.62亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501045.html,2017-09-06,0.11%,235,21.44,0.7178082191780822,8,0.6581185660344303,-8.924999999999997,0.0,0.25
7539,永赢沪深300C,YYHS300C,股票指数,22.0255,0.2925,1.0045,24.4325,24.0746,36.8604,,,,,1,2020-08-14,1.3374,1.4411,1,0.00%,100,0.0,,,0.41亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007539.html,2019-07-09,0.15%,32,2.15,1.2301369863013698,9,0.36402016328815456,0.9922222222222228,0.5555555555555556,0.5555555555555556
161031,富国中证工业4.0指数分级,FGZZGY40ZSFJ,股票指数,47.6265,-0.5155,-3.5,24.4271,23.5654,93.3369,105.0729,59.7134,14.7961,,1,2020-08-14,0.965,1.5789,1,0.12%,100,1.0,1.20%,0.12%,19.95亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161031.html,2015-06-15,0.14%,225,35.08,5.219178082191782,24,0.7161137324330432,-25.29583333333333,0.25,0.2083333333333333
6165,建信中证1000指数增强A,JXZZ1000ZSZQA,股票指数,44.2601,-1.1063,-2.2441,24.3867,38.4774,67.1156,,,,,1,2020-08-14,1.8862,0.9581,1,0.15%,100,1.0,1.50%,0.15%,0.37亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006165.html,2018-11-22,0.32%,639,93.47,8.427397260273972,18,0.4461840309057863,8.273888888888887,0.3888888888888889,0.5555555555555556
165511,信诚中证500指数分级,XCZZ500ZSFJ,股票指数,31.9723,-0.4065,-0.068,24.3655,27.826,50.2575,46.7438,20.8828,3.5009,,1,2020-08-14,1.47,1.2397,1,0.12%,100,1.0,1.20%,0.12%,2.04亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_165511.html,2011-02-11,0.16%,68,22.04,2.0794520547945203,19,0.5269269804777507,-1.6736842105263172,0.42105263157894735,0.4736842105263158
217016,招商深证100指数A,ZSSZ100ZSA,股票指数,28.6598,-0.4482,-2.2743,24.3536,25.6021,50.472,70.8975,56.5004,52.1632,,1,2020-08-14,1.9766,1.7922,1,0.12%,100,1.0,1.20%,0.12%,1.17亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_217016.html,2010-06-22,0.10%,1082,49.47,3.0027397260273974,17,0.4695140180286086,36.42882352941177,0.6470588235294118,0.5294117647058824
4874,融通巨潮100指数C,RTJC100ZSC,股票指数,20.0395,0.7457,0.579,24.3353,22.7044,30.2303,54.0103,46.7739,,,1,2020-08-14,1.216,1.6722,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004874.html,2017-07-05,0.19%,1144,50.85,5.531506849315068,9,0.5102508782071824,-2.8366666666666664,0.3333333333333333,0.4444444444444444
161037,富国中证高端制造指数增强型,FGZZGDZZZSZQX,股票指数,50.4413,-2.2571,-3.6632,24.3353,32.0121,81.6253,97.1507,78.2076,,,1,2020-08-14,1.8751,1.2473,1,0.12%,100,1.0,1.20%,0.12%,0.66亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161037.html,2017-04-27,0.31%,225,41.4,3.627397260273973,3,0.3996655505948805,18.04,0.6666666666666666,0.6666666666666666
501036,汇添富中证500A,HTFZZ500A,股票指数,29.4035,-0.4597,0.3362,24.3188,25.7774,46.1742,39.7722,10.431,,,1,2020-08-14,1.1042,1.0709,1,0.08%,100,1.0,0.80%,0.08%,2.56亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501036.html,2017-08-10,0.16%,1108,10.96,10.547945205479452,24,0.6470287552656734,-10.839166666666666,0.25,0.3333333333333333
1242,博时中证淘金大数据100A,BSZZTJDSJ100A,股票指数,26.7303,-2.122,-5.3048,24.3185,23.5559,46.4848,42.6127,30.2263,44.0234,,1,2020-08-14,1.2085,1.2059,1,0.12%,100,1.0,1.20%,0.12%,7.34亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001242.html,2015-05-04,0.12%,628,58.22,5.093150684931507,9,0.38292030444452974,6.727777777777778,0.6666666666666666,0.8888888888888888
162714,广发深证100指数(LOF)A,GFSZ100ZSLOFA,股票指数,26.6802,-0.5027,-2.2507,24.2945,23.7142,46.783,66.9428,51.9091,42.754,,1,2020-08-14,1.5635,1.8036,1,0.12%,10,1.0,1.20%,0.12%,0.26亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_162714.html,2012-05-07,0.12%,1486,72.95,4.863013698630136,22,0.6322375243842397,-14.812272727272727,0.3181818181818182,0.3636363636363637
6786,泰康港股通大消费指数A,TKGGTDXFZSA,股票指数,25.8657,1.3085,3.9647,24.2758,24.6665,47.7696,,,,,1,2020-08-14,1.3085,0.7546,1,0.10%,100,1.0,1.00%,0.10%,0.27亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006786.html,2019-04-09,0.28%,501,33.29,5.093150684931507,13,0.8040328711818208,-37.30769230769232,0.0,0.15384615384615385
5288,海富通创业板增强A,HFTCYBZQA,股票指数,44.6506,-2.5707,-3.7618,24.2732,28.9619,70.1798,80.1607,,,,1,2020-08-14,1.6373,1.5002,1,0.15%,100,1.0,1.50%,0.15%,0.34亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005288.html,2018-04-08,0.36%,842,60.8,4.16986301369863,36,0.5410697703561125,-5.71611111111111,0.4722222222222222,0.4722222222222222
6166,建信中证1000指数增强C,JXZZ1000ZSZQC,股票指数,43.9007,-1.1138,-2.2796,24.2571,38.2,66.4468,,,,,1,2020-08-14,1.8733,0.9539,1,0.00%,100,0.0,,,0.15亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006166.html,2018-11-22,0.32%,639,92.16,8.427397260273972,18,0.4461840309057863,8.273888888888887,0.3888888888888889,0.5555555555555556
501037,汇添富中证500C,HTFZZ500C,股票指数,29.1956,-0.4718,0.3017,24.2356,25.6011,45.8195,39.0896,9.711,,,1,2020-08-14,1.097,1.0594,1,0.00%,100,0.0,,,1.35亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501037.html,2017-08-10,0.16%,1108,10.24,10.547945205479452,24,0.6470287552656734,-10.839166666666666,0.25,0.3333333333333333
4408,招商深证100指数C,ZSSZ100ZSC,股票指数,28.3378,-0.4585,-2.3095,24.2261,25.3496,49.8734,69.5619,53.873999999999995,,,1,2020-08-14,1.9542,1.7866,1,0.00%,100,0.0,,,0.09亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004408.html,2017-03-01,0.10%,1082,47.77,3.0027397260273974,17,0.4695140180286086,36.42882352941177,0.6470588235294118,0.5294117647058824
290010,泰信中证200指数,TXZZ200ZS,股票指数,26.8151,-2.0194,-1.5037,24.1707,23.1203,44.9116,46.861000000000004,21.9739,-0.3802,,1,2020-08-14,1.31,1.3148,1,0.12%,100,1.0,1.20%,0.12%,0.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_290010.html,2011-06-09,0.11%,2055,29.28,5.63013698630137,5,0.7358358184236777,-41.572,0.2,0.2
6787,泰康港股通大消费指数C,TKGGTDXFZSC,股票指数,25.5668,1.3077,3.9288,24.1534,24.4264,47.1786,,,,,1,2020-08-14,1.3015,0.7587,1,0.00%,100,0.0,,,0.15亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006787.html,2019-04-09,0.28%,501,32.57,5.093150684931507,13,0.8040328711818208,-37.30769230769232,0.0,0.15384615384615385
5287,海富通创业板增强C,HFTCYBZQC,股票指数,44.2983,-2.5744,-3.7926,24.1493,28.7062,69.503,78.9572,,,,1,2020-08-14,1.6235,1.5005,1,0.00%,100,0.0,,,0.24亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005287.html,2018-04-08,0.36%,842,59.48,4.16986301369863,36,0.5410697703561125,-5.71611111111111,0.4722222222222222,0.4722222222222222
160615,鹏华沪深300指数(LOF)A,PHHS300ZSLOFA,股票指数,21.7218,0.2348,-0.2802,24.1279,24.2001,36.074,51.6335,43.6744,40.0919,,1,2020-08-14,2.135,1.4252,1,0.12%,100,1.0,1.20%,0.12%,3.85亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160615.html,2009-04-03,0.10%,1428,71.19,4.1643835616438345,30,0.6161383265282001,-16.930666666666667,0.26666666666666666,0.3666666666666665
6939,鹏华沪深300指数(LOF)C,PHHS300ZSLOFC,股票指数,21.535,0.2459,-0.2446,24.1248,24.1248,35.8035,,,,,1,2020-08-14,1.631,1.4303,1,0.00%,100,0.0,,,1.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006939.html,2019-01-22,0.10%,578,63.8,4.1643835616438345,30,0.6161383265282001,-16.930666666666667,0.26666666666666666,0.3666666666666665
